"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"1704","Type 4","17","04","Sugar confectionery (including white chocolate), not containing cocoa","Confiseries (y compris le chocolat blanc), ne contenant pas de cacao"
"1801","Type 4","18","01","Cocoa beans; whole or broken, raw or roasted","Les fèves de cacao ; entières ou brisées, crues ou rôties"
"1802","Type 4","18","02","Cocoa; shells, husks, skins and other cocoa waste","Cacao ; coques, coques, peaux et autres déchets de cacao"
"1803","Type 4","18","03","Cocoa; paste; whether or not defatted","Cacao ; pâte ; dégraissé ou non"
"1804","Type 4","18","04","Cocoa; butter, fat and oil","Cacao ; beurre, graisse et huile"
"1805","Type 4","18","05","Cocoa; powder, not containing added sugar or other sweetening matter","Cacao ; poudre, sans addition de sucre ou d'autres édulcorants"
"1806","Type 4","18","06","Chocolate and other food preparations containing cocoa","Chocolat et autres préparations alimentaires contenant du cacao"
"1901","Type 4","19","01","Malt extract; flour, meal, starch or malt extract products, no cocoa powder or less than 50% cocoa powder by weight, n.e.s; products of goods of heading no. 0401-0404 containing less than 10% cocoa","Extrait de malt ; produits à base de farine, de semoule, d'amidon ou d'extrait de malt, sans poudre de cacao ou contenant moins de 50 % de poudre de cacao en poids, n.d.a.  ; produits des marchandises du no. 0401-0404 contenant moins de 10 % de cacao"
"1902","Type 4","19","02","Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, eg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared","Pâtes ; même cuits ou farcis de viande ou d'autres substances, ou autrement préparés, p.ex. spaghettis, macaronis, nouilles, lasagnes, gnocchis, raviolis, cannellonis ; couscous, même préparé"
"1903","Type 4","19","03","Tapioca and substitutes therefor prepared from starch; in the form of flakes, grains, pearls, siftings or similar forms","Tapioca et leurs succédanés préparés à partir d'amidon ; sous forme de flocons, grains, perles, tamis ou formes similaires"
"1904","Type 4","19","04","Prepared foods obtained by swelling, roasting of cereals or cereal products (eg corn flakes); cereals, other than maize (corn), in grain form, pre-cooked or otherwise prepared","Aliments préparés obtenus par soufflage, torréfaction de céréales ou de produits céréaliers (par exemple corn flakes) ; céréales, autres que le maïs (maïs), en grains, précuites ou autrement préparées"
"1905","Type 4","19","05","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","Pain, pâtisserie, gâteaux, biscuits, autres produits de la boulangerie, même contenant du cacao ; gaufrettes de communion, cachets vides à usage pharmaceutique, gaufrettes à cacheter, papier de riz et produits similaires"
"2001","Type 4","20","01","Vegetables, fruit, nuts and other edible parts of plants; prepared or preserved by vinegar or acetic acid","Légumes, fruits, noix et autres parties comestibles de plantes  ; préparé ou conservé au vinaigre ou à l'acide acétique"
"2002","Type 4","20","02","Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid","Tomates ; préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique"
"2003","Type 4","20","03","Mushrooms and truffles, prepared or preserved other than by vinegar or acetic acid","Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique"
"2004","Type 4","20","04","Vegetable preparations n.e.s.; prepared or preserved otherwise than by vinegar or acetic acid, frozen","Préparations végétales n.d.a. ; préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique, congelé"
"2005","Type 4","20","05","Vegetable preparations n.e.s.; prepared or preserved otherwise than by vinegar or acetic acid, not frozen","Préparations végétales n.d.a. ; préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique, non congelé"
"2006","Type 4","20","06","Fruit, nuts, fruit-peel and other parts of plants; preserved by sugar (drained, glace or crystallised)","Fruits, noix, écorces de fruits et autres parties de plantes  ; confit au sucre (égoutté, glacé ou cristallisé)"
"2007","Type 4","20","07","Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes, being cooked preparations; whether or not containing added sugar or other sweetening matter","Confitures, gelées de fruits, marmelades, purées de fruits ou de noix et pâtes de fruits ou de noix, en tant que préparations cuites ; additionnés ou non de sucre ou d'autres édulcorants"
"2008","Type 4","20","08","Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.s., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included","Fruits, noix et autres parties comestibles de plantes  ; préparés ou conservés de manière n.c.a., avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool, non dénommés ni compris ailleurs"
"2009","Type 4","20","09","Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter","Jus de fruits (y compris moût de raisin) et jus de légumes, non fermentés, sans addition d'alcool ; additionnés ou non de sucre ou d'autres édulcorants"
"2101","Type 4","21","01","Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof","Extraits, essences, concentrés de café, thé ou maté ; préparations à base de ces produits ou à base de café, thé ou maté ; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés"
"2102","Type 4","21","02","Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders","Levures (actives ou inactives) ; autres micro-organismes monocellulaires morts (à l'exclusion des vaccins du n°3002) ; poudres à lever préparées"
"2103","Type 4","21","03","Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard","Sauces et leurs préparations ; condiments mélangés et assaisonnements mélangés, farine et farine de moutarde et moutarde préparée"
"2104","Type 4","21","04","Soups and broths and preparations therefor; homogenised composite food preparations","Soupes et bouillons et leurs préparations ; préparations alimentaires composites homogénéisées"
"2105","Type 4","21","05","Ice cream and other edible ice; whether or not containing cocoa","Crème glacée et autres glaces comestibles ; contenant ou non du cacao"
"2106","Type 4","21","06","Food preparations not elsewhere specified or included","Préparations alimentaires non dénommées ni comprises ailleurs"
"2201","Type 4","22","01","Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow","Eaux, y compris les eaux minérales naturelles ou artificielles et les eaux gazéifiées, non additionnées de sucre ou d'autres édulcorants ni aromatisées ; glace et neige"
"2202","Type 4","22","02","Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009","Eaux, y compris les eaux minérales et gazéifiées, additionnées de sucre ou d'édulcorants, aromatisées ; autres boissons non alcooliques, à l'exclusion des jus de fruits ou de légumes du no. 2009"
"2203","Type 4","22","03","Beer made from malt","Bière à base de malt"
"2204","Type 4","22","04","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Vins de raisins frais, y compris vins fortifiés ; moûts de raisins autres que ceux du no. 2009"
"2205","Type 4","22","05","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances","Vermouth et autres vins de raisins frais, aromatisés avec des plantes ou des substances aromatiques"
"2206","Type 4","22","06","Fermented beverages, n.e.s. in chapter 22; (eg cider, perry, mead)","Boissons fermentées, n.d.a. au chapitre 22 ; (ex. cidre, poiré, hydromel)"
"2207","Type 4","22","07","Ethyl alcohol, undenatured; of an alcoholic strength by volume of 80% vol. or higher; ethyl alcohol and other spirits, denatured, of any strength","Alcool éthylique non dénaturé ; d'un titre alcoométrique volumique de 80% vol. ou plus ; alcool éthylique et eaux-de-vie dénaturés de tous titres"
"2208","Type 4","22","08","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs, other beverages; compound alcoholic preparations of a kind used for the manufacture of beverages","Alcool éthylique non dénaturé ; d'un titre alcoométrique volumique inférieur à 80 % vol ; spiritueux, liqueurs, autres boissons ; préparations alcooliques composées des types utilisés pour la fabrication de boissons"
"2209","Type 4","22","09","Vinegar and substitutes for vinegar obtained from acetic acid","Vinaigre et succédanés du vinaigre obtenus à partir d'acide acétique"
"2301","Type 4","23","01","Flours, meal and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves","Farines, semoules et pellets, de viandes ou d'abats, de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques, impropres à l'alimentation humaine  ; jambières"
"2302","Type 4","23","02","Bran, sharps and other residues; whether or not in the form of pellets derived from the sifting, milling or other working of cereals or of leguminous plants","Son, objets tranchants et autres résidus  ; même sous forme de granulés provenant du tamisage, de la mouture ou d'un autre travail de céréales ou de légumineuses"
"2303","Type 4","23","03","Residues of starch manufacture, similar residues; beet-pulp, bagasse and other waste of sugar manufacture, brewing or distilling dregs and waste, whether or not in the form of pellets","Résidus d'amidonnerie, résidus similaires ; pulpes de betteraves, bagasses et autres déchets de sucrerie, lies et déchets de brasserie ou de distillerie, même sous forme de pellets"
"2304","Type 4","23","04","Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of soya-bean oil","Tourteaux et autres résidus solides  ; même broyé ou sous forme de pellets, résultant de l'extraction de l'huile de soja"
"2305","Type 4","23","05","Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil","Tourteaux et autres résidus solides  ; broyés ou non ou sous forme de pellets, résultant de l'extraction de l'huile d'arachide"
"2306","Type 4","23","06","Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils other than those of heading no. 2304 or 2305","Tourteaux et autres résidus solides  ; broyés ou non ou agglomérés sous forme de pellets, résultant de l'extraction de graisses ou d'huiles végétales autres que celles du no. 2304 ou 2305"
