"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"902790","Type 18","90","27","90","Microtomes and parts and accessories thereof","Microtomes ; parties et accessoires"
"902810","Type 18","90","28","10","Meters; gas, supply or production meters, including calibrating meters thereof","Compteurs de gaz"
"902820","Type 18","90","28","20","Meters; liquid supply or production meters, including calibrating meters thereof","Compteurs de liquides"
"902830","Type 18","90","28","30","Meters; electricity supply or production meters, including calibrating meters thereof","Compteurs d'électricité"
"902890","Type 18","90","28","90","Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof","Parties et accessoires"
"902910","Type 18","90","29","10","Meters and counters; revolution counters, production counters, taximeters, mileometers, pedometers and the like","Compteurs de tours ou de production, taximètres, totalisateurs de chemin parcouru, podomètres et compteurs similaires"
"902920","Type 18","90","29","20","Meters; speed indicators and tachometers; stroboscopes","Indicateurs de vitesse et tachymètres ; stroboscopes"
"902990","Type 18","90","29","90","Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes","Parties et accessoires"
"903010","Type 18","90","30","10","Instruments and apparatus; for measuring or detecting ionising radiations","Instruments et appareils pour la mesure ou la détection des radiations ionisantes"
"903020","Type 18","90","30","20","Cathode-ray oscilloscopes and cathode-ray oscillographs","Oscilloscopes et oscillographes cathodiques"
"903031","Type 18","90","30","31","Multimeters; for measuring or checking voltage, current, resistance or power, without a recording device","Autres instruments et appareils pour la mesure ou le contrôle de la tension, de l'intensité, de la résistance ou de la puissance, sans dispositif enregistreur : Multimètres"
"903039","Type 18","90","30","39","Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters)","Autres instruments et appareils pour la mesure ou le contrôle de la tension, de l'intensité, de la résistance ou de la puissance, sans dispositif enregistreur : Autres"
"903040","Type 18","90","30","40","Instruments and apparatus; specially designed for telecommunications (eg cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)","Autres instruments et appareils, spécialement conçus pour les techniques de la télécommunication (hypsomètres, kerdomètres, distorsiomètres, psophomètres, par exemple)"
"903082","Type 18","90","30","82","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","Autres instruments et appareils : Pour la mesure ou le contrôle des disques ou des dispositifs à semi-conducteur"
"903083","Type 18","90","30","83","Instruments and apparatus; for measuring or detecting alpha, beta, gamma, x-ray, cosmic or other ionising radiations, with a recording device","Autres instruments et appareils : Autres, avec dispositif enregistreur"
"903089","Type 18","90","30","89","Instruments and apparatus; for measuring or detecting alpha, beta, gamma, x-ray, cosmic or other ionising radiations, without a recording device","Autres instruments et appareils : Autres"
"903090","Type 18","90","30","90","Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, x-ray, cosmic and other radiations","Parties et accessoires"
"903110","Type 18","90","31","10","Machines; for balancing mechanical parts","Machines à équilibrer les pièces mécaniques"
"903120","Type 18","90","31","20","Test benches","Bancs d'essai"
"903130","Type 18","90","31","30","Profile projectors","Projecteurs de profils"
"903141","Type 18","90","31","41","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.s. in chapter 90","Autres instruments et appareils optiques : Pour le contrôle des disques ou des dispositifs à semiconducteur ou pour le contrôle des masques ou des réticules utilisés dans la fabrication des dispositifs à semi-conducteur"
"903149","Type 18","90","31","49","Optical instruments and appliances; for measuring or checking, n.e.s. in chapter 90","Autres instruments et appareils optiques : Autres"
"903180","Type 18","90","31","80","Instruments, appliances and machines; for measuring or checking n.e.s. in chapter 90","Autres instruments, appareils et machines"
"903190","Type 18","90","31","90","Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031","Parties et accessoires"
"903210","Type 18","90","32","10","Regulating or controlling instruments and apparatus; automatic type, thermostats","Thermostats"
"903220","Type 18","90","32","20","Regulating or controlling instruments and apparatus; automatic, manostats","Manostats (pressostats)"
"903281","Type 18","90","32","81","Regulating or controlling instruments and apparatus; automatic, hydraulic or pneumatic","Autres instruments et appareils : Hydrauliques ou pneumatiques"
"903289","Type 18","90","32","89","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","Autres instruments et appareils : Autres"
"903290","Type 18","90","32","90","Regulating or controlling instruments and apparatus; automatic, parts and accessories","Parties et accessoires"
"903300","Type 18","90","33","00","Machines and appliances; instruments or apparatus of chapter 90; parts and accessories n.e.s. in chapter 90","Parties et accessoires non dénommés ni compris ailleurs dans le présent Chapitre, pour machines, appareils, instruments ou articles du Chapitre 90"
"910111","Type 18","91","01","11","Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, with mechanical display only","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : A affichage mécanique seulement"
"910112","Type 18","91","01","12","Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or of metal clad with precious metal, with opto-electronic display only","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : A affichage optoélectronique seulement"
"910119","Type 18","91","01","19","Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or metal clad with precious metal, without mechanical or opto-electronic display","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : Autres"
"910121","Type 18","91","01","21","Wrist-watches; (not electrically operated), automatic winding, whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal","Autres montres-bracelets, même incorporant un compteur de temps : A remontage automatique"
"910129","Type 18","91","01","29","Wrist-watches; (not electrically operated), (not automatic winding), whether or not incorporating a stop-watch facility, case of precious metal or of metal clad with precious metal","Autres montres-bracelets, même incorporant un compteur de temps : Autres"
"910191","Type 18","91","01","91","Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, electrically operated","Autres : Fonctionnant électriquement"
"910199","Type 18","91","01","99","Pocket-watches and other watches, including stop-watches; (excluding wrist-watches), with case of precious metal or of metal clad with precious metal, not electrically operated","Autres : Autres"
"910211","Type 18","91","02","11","Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : A affichage mécanique seulement"
"910212","Type 18","91","02","12","Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with opto-electronic display only","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : A affichage optoélectronique seulement"
"910219","Type 18","91","02","19","Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) without mechanical or opto-electronic display","Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps : Autres"
"910221","Type 18","91","02","21","Wrist-watches; whether or not incorporating a stop-watch facility, with automatic winding","Autres montres-bracelets, même incorporant un compteur de temps : A remontage automatique"
"910229","Type 18","91","02","29","Wrist-watches; whether or not incorporating a stop-watch facility, with other than automatic winding","Autres montres-bracelets, même incorporant un compteur de temps : Autres"
"910291","Type 18","91","02","91","Pocket watches and other watches, including stop-watches; (excluding wrist-watches), other than those of heading no. 9101, electrically operated","Autres : Fonctionnant électriquement"
"910299","Type 18","91","02","99","Pocket watches and other watches, including stop-watches; (excluding wrist-watches), other than those of heading no. 9101, other than electrically operated","Autres : Autres"
"910310","Type 18","91","03","10","Clocks; with watch movements, electrically operated, excluding clocks of heading no. 9104","Fonctionnant électriquement"
"910390","Type 18","91","03","90","Clocks; with watch movements, other than electrically operated, excluding clocks of heading no. 9104","Autres"
"910400","Type 18","91","04","00","Clocks; instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels","Montres de tableaux de bord et montres similaires, pour automobiles, véhicules aériens, bateaux ou autres véhicules"
"910511","Type 18","91","05","11","Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated","Réveils : Fonctionnant électriquement"
"910519","Type 18","91","05","19","Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, other than electrically operated","Réveils : Autres"
"910521","Type 18","91","05","21","Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated","Pendules et horloges, murales : Fonctionnant électriquement"
"910529","Type 18","91","05","29","Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated","Pendules et horloges, murales : Autres"
"910591","Type 18","91","05","91","Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated","Autres : Fonctionnant électriquement"
"910599","Type 18","91","05","99","Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated","Autres : Autres"
"910610","Type 18","91","06","10","Time recording apparatus; time-registers, time recorders, with clock, watch movement or synchronous motor","Horloges de pointage ; horodateurs et horocompteurs"
"910620","Type 18","91","06","20","Parking meters","Parcmètres"
"910690","Type 18","91","06","90","Time recording apparatus; with clock or watch movement or with synchronous motor, n.e.s. in heading no. 9106","Autres"
"910700","Type 18","91","07","00","Time switches; with clock, watch movement or synchronous motor","Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné, munis d'un mouvement d'horlogerie ou d'un moteur synchrone"
"910811","Type 18","91","08","11","Watch movements; complete and assembled, electrically operated, with mechanical display only or with a device to which a mechanical display can be incorporated","Fonctionnant électriquement : A affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique"
"910812","Type 18","91","08","12","Watch movements; complete and assembled, electrically operated, by means of solar cells, with opto-electronic display","Fonctionnant électriquement : A affichage optoélectronique seulement"
"910819","Type 18","91","08","19","Watch movements; complete and assembled, electrically operated, by means of solar cells, without mechanical display or device including such or opto-electronic display","Fonctionnant électriquement : Autres"
"910820","Type 18","91","08","20","Watch movements; complete and assembled, with automatic winding","A remontage automatique"
"910890","Type 18","91","08","90","Watch movements; complete and assembled, not automatic winding or electrically operated","Autres"
"910911","Type 18","91","09","11","Clock movements; complete and assembled, of alarm clocks, electrically operated","Fonctionnant électriquement : De réveils"
"910919","Type 18","91","09","19","Clock movements; complete and assembled, (other than of alarm clocks), electrically operated","Fonctionnant électriquement : Autres"
"910990","Type 18","91","09","90","Clock movements; complete and assembled, other than electrically operated","Autres"
"911011","Type 18","91","10","11","Watches; complete movements, unassembled or partly assembled (movement sets)","De montres : Mouvements complets, non assemblés ou partiellement assemblés (chablons)"
"911012","Type 18","91","10","12","Watches; incomplete movements, assembled","De montres : Mouvements incomplets, assemblés"
"911019","Type 18","91","10","19","Watches; rough movements","De montres : Ebauches"
"911090","Type 18","91","10","90","Clocks; movements, whether or not complete, incomplete, assembled or unassembled","Autres"
"911110","Type 18","91","11","10","Watch cases; of precious metal or of metal clad with precious metal","Boîtes en métaux précieux ou en plaqués ou doublés de métaux précieux"
"911120","Type 18","91","11","20","Watch cases; of base metal, whether or not gold-plated or silver-plated","Boîtes en métaux communs, même dorés ou argentés"
"911180","Type 18","91","11","80","Watch cases; n.e.s. in heading no. 9111","Autres boîtes"
"911190","Type 18","91","11","90","Watch cases and parts thereof","Parties"
"911220","Type 18","91","12","20","Clock cases and similar cases for other goods of chapter 91; other than watch cases","Cages et cabinets"
"911290","Type 18","91","12","90","Clock cases and similar cases for other goods of chapter 91; other than watch cases, parts thereof","Parties"
"911310","Type 18","91","13","10","Watch straps, watch bands, watch bracelets, and parts thereof; of precious metal or of metal clad with precious metal","En métaux précieux ou en plaqués ou doublés de métaux précieux"
"911320","Type 18","91","13","20","Watch straps, watch bands, watch bracelets, and parts thereof; of base metal, whether or not gold- or silver-plated","En métaux communs, même dorés ou argentés"
"911390","Type 18","91","13","90","Watch straps, watch bands, watch bracelets, and parts thereof; n.e.s. in heading no. 9113","Autres"
"911410","Type 18","91","14","10","Clock or watch parts; springs, including hairsprings","Ressorts, y compris les spiraux"
"911420","Type 18","91","14","20","Clock or watch parts; jewels","Pierres"
"911430","Type 18","91","14","30","Clock or watch parts; dials","Cadrans"
"911440","Type 18","91","14","40","Clock or watch parts; plates and bridges","Platines et ponts"
"911490","Type 18","91","14","90","Clock or watch parts; n.e.s. in heading no. 9114","Autres"
"920110","Type 18","92","01","10","Musical instruments; pianos, upright, including automatic pianos","Pianos droits"
"920120","Type 18","92","01","20","Musical instruments; pianos, grand","Pianos à queue"
"920190","Type 18","92","01","90","Musical instruments; harpsichords and other keyboard stringed instruments n.e.s. in heading no. 9201","Autres"
"920210","Type 18","92","02","10","Musical instruments; string, played with a bow (eg violins)","A cordes frottées à l'aide d'un archet"
"920290","Type 18","92","02","90","Musical instruments; string, played other than with a bow (eg guitars and harps)","Autres"
"920300","Type 18","92","03","00","Musical instruments; keyboard pipe organs, harmoniums and similar keyboard instruments with free metal reeds","Orgues à tuyaux et à clavier ; harmoniums et instruments similaires à clavier et à anches libres métalliques"
"920410","Type 18","92","04","10","Musical instruments; accordions and similar instruments","Accordéons et instruments similaires"
"920420","Type 18","92","04","20","Musical instruments; mouth organs","Harmonicas à bouche"
"920510","Type 18","92","05","10","Musical instruments; wind, brass (eg trumpets)","Instruments dits « cuivres »"
"920590","Type 18","92","05","90","Musical instruments; wind, other than brass (eg clarinets, bagpipes)","Autres"
"920600","Type 18","92","06","00","Musical instruments; percussion (eg drums, xylophones, cymbals, castanets, maracas)","Instruments de musique à percussion (tambours, caisses, xylophones, cymbales, castagnettes, maracas, par exemple)"
"920710","Type 18","92","07","10","Musical instruments; keyboard, (other than accordions), the sound of which is produced or must be amplified electrically","Instruments à clavier, autres que les accordéons"
"920790","Type 18","92","07","90","Musical instruments; (other than keyboard), the sound of which is produced or must be amplified electrically","Autres"
"920810","Type 18","92","08","10","Musical boxes","Boîtes à musique"
"920890","Type 18","92","08","90","Fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments nes in chapter 92; decoy calls of all kinds; whistles; call horns and other mouth-blown sound signalling instruments","Autres"
"920910","Type 18","92","09","10","Musical instruments; parts and accessories, metronomes, tuning forks and pitch pipes","Métronomes et diapasons"
"920920","Type 18","92","09","20","Musical boxes; parts, mechanisms","Mécanismes de boîtes à musique"
"920930","Type 18","92","09","30","Musical instrument strings","Cordes harmoniques"
"920991","Type 18","92","09","91","Musical instruments; parts and accessories for pianos","Autres : Parties et accessoires de pianos"
"920992","Type 18","92","09","92","Musical instruments; parts and accessories for string musical instruments other than keyboard instruments","Autres : Parties et accessoires des instruments de musique du n°9202"
"920993","Type 18","92","09","93","Musical instruments; parts and accessories for non-stringed keyboard instruments","Autres : Parties et accessoires des instruments de musique du n°9203"
"920994","Type 18","92","09","94","Musical instruments; parts and accessories for the musical instruments the sound of which is produced or must be amplified electrically (eg organs, guitars and accordions)","Autres : Parties et accessoires des instruments de musique du n°9207"
"920999","Type 18","92","09","99","Musical instruments; parts and accessories for the musical instruments n.e.s. in heading no. 9209 and for other mechanical noise makers of chapter 92, n.e.s. in heading no. 9202","Autres : Autres"
"930111","Type 19","93","01","11","Military weapons; other than revolvers, pistols and arms of heading 9307; artillery weapons (for example, guns, howitzers and mortars), self propelled","Pièces d'artillerie (canons, obusiers et mortiers, par exemple) : Auto-propulsées"
"930119","Type 19","93","01","19","Military weapons; other than revolvers, pistols and arms of heading 9307; artillery weapons (for example, guns, howitzers and mortars), not self propelled","Pièces d'artillerie (canons, obusiers et mortiers, par exemple) : Autres"
"930120","Type 19","93","01","20","Military weapons; other than revolvers, pistols and arms of heading 9307; rocket launchers: flame-throwers; grenade launchers, torpedo tubes and similar projectors","Tubes lance-missiles ; lance-flammes ; lance-grenades ; lancetorpilles et lanceurs similaires"
"930190","Type 19","93","01","90","Military weapons; other than revolvers, pistols and arms of heading 9307; other weapons not elsewhere included in heading 9301","Autres"
"930200","Type 19","93","02","00","Revolvers and pistols; other than those of heading no. 9303 or 9304","Revolvers et pistolets, autres que ceux des n°9303 ou 9304"
"930310","Type 19","93","03","10","Firearms; muzzle-loading","Armes à feu ne pouvant être chargées que par le canon"
"930320","Type 19","93","03","20","Firearms; sporting, hunting or target-shooting shotguns, including combination shotgun-rifles","Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse"
"930330","Type 19","93","03","30","Firearms; sporting, hunting or target-shooting rifles n.e.s. in heading no. 9303","Autres fusils et carabines de chasse ou de tir sportif"
"930390","Type 19","93","03","90","Firearms; n.e.s. in heading no. 9303","Autres"
"930400","Type 19","93","04","00","Firearms; (eg spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307","Autres armes (fusils, carabines et pistolets à ressort, à air comprimé ou à gaz, matraques, par exemple), à l'exclusion de celles du n°9307"
"930510","Type 19","93","05","10","Firearms; parts and accessories, of revolvers or pistols","De revolvers ou pistolets"
"930521","Type 19","93","05","21","Firearms; parts and accessories, of shotgun barrels","De fusils ou carabines du n°9303 : Canons lisses"
"930529","Type 19","93","05","29","Firearms; parts and accessories, of shotguns or rifles of heading no. 9303, other than shotgun barrels","De fusils ou carabines du n°9303 : Autres"
"930591","Type 19","93","05","91","Firearms; parts and accessories, of military weapons of heading 9301","Autres : Des armes de guerre du n°9301"
"930599","Type 19","93","05","99","Firearms; parts and accessories, of firearms other than the military weapons of heading 9301","Autres : Autres"
"930610","Type 19","93","06","10","Ammunition; cartridges for riveting or similar tools or for captive-bolt humane killers and parts thereof","Cartouches pour pistolets de scellement ou pour pistolets d'abattage et leurs parties"
"930621","Type 19","93","06","21","Ammunition; shotgun cartridges","Cartouches pour fusils ou carabines à canon lisse et leurs parties ; plombs pour carabines à air comprimé : Cartouches"
"930629","Type 19","93","06","29","Ammunition; parts of shotgun cartridges","Cartouches pour fusils ou carabines à canon lisse et leurs parties ; plombs pour carabines à air comprimé : Autres"
"930630","Type 19","93","06","30","Ammunition; cartridges and parts thereof n.e.s. in heading no. 9306","Autres cartouches et leurs parties"
"930690","Type 19","93","06","90","Ammunition; n.e.s. in chapter 93","Autres"
"930700","Type 19","93","07","00","Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor","Sabres, épées, baïonnettes, lances et autres armes blanches, leurs parties et leurs fourreaux"
"940110","Type 20","94","01","10","Seats; of a kind used for aircraft","Sièges des types utilisés pour véhicules aériens"
"940120","Type 20","94","01","20","Seats; of a kind used for motor vehicles","Sièges des types utilisés pour véhicules automobiles"
"940130","Type 20","94","01","30","Seats; swivel with variable height adjustment, excluding medical, surgical, dental, veterinary or barber furniture","Sièges pivotants, ajustables en hauteur"
"940140","Type 20","94","01","40","Seats; convertible into beds, other than garden seats or camping equipment","Sièges autres que le matériel de camping ou de jardin, transformables en lits"
"940150","Type 20","94","01","50","Seats; of cane, osier, bamboo or similar materials","Sièges en rotin, en osier, en bambou ou en matières similaires"
"940161","Type 20","94","01","61","Seats; with wooden frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)","Autres sièges, avec bâti en bois : Rembourrés"
"940169","Type 20","94","01","69","Seats; with wooden frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)","Autres sièges, avec bâti en bois : Autres"
"940171","Type 20","94","01","71","Seats; with metal frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)","Autres sièges, avec bâti en métal : Rembourrés"
"940179","Type 20","94","01","79","Seats; with metal frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)","Autres sièges, avec bâti en métal : Autres"
"940180","Type 20","94","01","80","Seats; n.e.s. in heading no. 9401, (excluding medical, surgical, dental, veterinary or barber furniture)","Autres sièges"
"940190","Type 20","94","01","90","Seat; parts","Parties"
"940210","Type 20","94","02","10","Chairs; dentists', barbers' or similar chairs having rotating as well as both reclining and elevating movements, and parts thereof","Fauteuils de dentistes, fauteuils pour salons de coiffure et fauteuils similaires, et leurs parties"
"940290","Type 20","94","02","90","Furniture; for medical, surgical, veterinary use (eg operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof","Autres"
"940310","Type 20","94","03","10","Furniture; metal, for office use","Meubles en métal des types utilisés dans les bureaux"
"940320","Type 20","94","03","20","Furniture; metal, other than for office use","Autres meubles en métal"
"940330","Type 20","94","03","30","Furniture; wooden, for office use","Meubles en bois des types utilisés dans les bureaux"
"940340","Type 20","94","03","40","Furniture; wooden, for kitchen use","Meubles en bois des types utilisés dans les cuisines"
"940350","Type 20","94","03","50","Furniture; wooden, for bedroom use","Meubles en bois des types utilisés dans les chambres à coucher"
"940360","Type 20","94","03","60","Furniture; wooden, other than for office, kitchen or bedroom use","Autres meubles en bois"
"940370","Type 20","94","03","70","Furniture; plastic","Meubles en matières plastiques"
"940380","Type 20","94","03","80","Furniture; materials n.e.s. in heading no. 9403, including cane, osier, bamboo or similar materials","Meubles en autres matières, y compris le rotin, l'osier, le bambou ou les matières similaires"
"940390","Type 20","94","03","90","Furniture; parts","Parties"
"940410","Type 20","94","04","10","Mattress supports","Sommiers"
"940421","Type 20","94","04","21","Mattresses; of cellular rubber or plastics, whether or not covered","Matelas : En caoutchouc alvéolaire ou en matières plastiques alvéolaires, recouverts ou non"
"940429","Type 20","94","04","29","Mattresses; of other materials, not cellular rubber or plastics","Matelas : En autres matières"
"940430","Type 20","94","04","30","Sleeping bags","Sacs de couchage"
"940490","Type 20","94","04","90","Bedding and similar furnishing articles; n.e.s. in heading no. 9404 (eg quilts, eiderdowns, cushions, pouffes and pillows)","Autres"
"940510","Type 20","94","05","10","Chandeliers and other electric ceiling or wall light fittings; excluding those used for lighting public open spaces or thoroughfares","Lustres et autres appareils d'éclairage électriques à suspendre ou à fixer au plafond ou au mur, à l'exclusion de ceux des types utilisés pour l'éclairage des espaces ou voies publiques"
"940520","Type 20","94","05","20","Lamps, electric; floor-standing or for table, desk or bedside","Lampes de chevet, lampes de bureau et lampadaires d'intérieur, électriques"
"940530","Type 20","94","05","30","Lighting sets; of a kind used for Christmas trees","Guirlandes électriques des types utilisés pour les arbres de Noël"
"940540","Type 20","94","05","40","Lamps and light fittings; electric, n.e.s. in heading no. 9405","Autres appareils d'éclairage électriques"
"940550","Type 20","94","05","50","Lamps and light fittings; non-electric","Appareils d'éclairage non électriques"
"940560","Type 20","94","05","60","Illuminated signs, name plates and the like","Lampes-réclames, enseignes lumineuses, plaques indicatrices lumineuses et articles similaires"
"940591","Type 20","94","05","91","Lamps and light fittings; parts thereof, of glass","Parties : En verre"
"940592","Type 20","94","05","92","Lamps and light fittings; parts thereof, of plastics","Parties : En matières plastiques"
"940599","Type 20","94","05","99","Lamps and light fittings; parts thereof, of materials other than glass or plastics","Parties : Autres"
"940600","Type 20","94","06","00","Buildings; prefabricated","Constructions préfabriquées"
"950100","Type 20","95","01","00","Toys; wheeled, designed to be ridden by children (eg tricycles, scooters, pedal cars), dolls' carriages","Jouets à roues conçus pour être montés par les enfants (tricycles, trottinettes, autos à pédales, par exemple) ; landaus et poussettes pour poupées"
"950210","Type 20","95","02","10","Dolls; representing only human beings, whether or not dressed","Poupées, même habillées"
"950291","Type 20","95","02","91","Dolls; representing only human beings, garments and accessories therefor, footwear and headgear","Parties et accessoires : Vêtements et leurs accessoires, chaussures et chapeaux"
"950299","Type 20","95","02","99","Dolls; representing only human beings, parts and accessories, (other than garments and accessories therefor or footwear and headgear)","Parties et accessoires : Autres"
"950310","Type 20","95","03","10","Toys; electric trains, including tracks, signals and other accessories therefor","Trains électriques, y compris les rails, les signaux et autres accessoires"
"950320","Type 20","95","03","20","Toys; reduced-size (scale) model assembly kits, whether or not working models, excluding those of item no. 9503.10","Modèles réduits, animés ou non, à assembler, autres que ceux du n°950310"
"950330","Type 20","95","03","30","Toys; construction sets and constructional toys, excluding (scale) model assembly kits","Autres assortiments et jouets de construction"
"950341","Type 20","95","03","41","Toys; representing animals or non-human creatures, stuffed","Jouets représentant des animaux ou des créatures non humaines : Rembourrés"
"950349","Type 20","95","03","49","Toys; representing animals or non-human creatures, not stuffed","Jouets représentant des animaux ou des créatures non humaines : Autres"
"950350","Type 20","95","03","50","Toy musical instruments and apparatus","Instruments et appareils de musique-jouets"
"950360","Type 20","95","03","60","Toys; puzzles","Puzzles"
"950370","Type 20","95","03","70","Toys; n.e.s. in heading no. 9503, put up in sets or outfits","Autres jouets, présentés en assortiments ou en panoplies"
"950380","Type 20","95","03","80","Toys and models; n.e.s. in heading no. 9503, incorporating a motor","Autres jouets et modèles, à moteur"
"950390","Type 20","95","03","90","Toys; n.e.s. in heading no. 9503","Autres"
"950410","Type 20","95","04","10","Video games; of a kind used with a television receiver","Jeux vidéo des types utilisables avec un récepteur de télévision"
"950420","Type 20","95","04","20","Billiard articles and accessories","Billards et leurs accessoires"
"950430","Type 20","95","04","30","Games; operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","Autres jeux fonctionnant par l'introduction d'une pièce de monnaie, d'un billet de banque, d'un jeton ou d'autres articles similaires, à l'exclusion des jeux de quilles automatiques (bowlings)"
"950440","Type 20","95","04","40","Playing cards","Cartes à jouer"
"950490","Type 20","95","04","90","Games; articles for funfair, table or parlour games, including pintables, tables for casino games, bowling alley equipment, n.e.s. in heading no. 9504","Autres"
"950510","Type 20","95","05","10","Christmas festivity articles","Articles pour fêtes de Noël"
"950590","Type 20","95","05","90","Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles","Autres"
"950611","Type 20","95","06","11","Skis; for snow","Skis de neige et autre matériel pour la pratique du ski de neige : Skis"
"950612","Type 20","95","06","12","Ski-fastenings (ski-bindings); for snow-skis","Skis de neige et autre matériel pour la pratique du ski de neige : Fixations pour skis"
"950619","Type 20","95","06","19","Snow-ski equipment","Skis de neige et autre matériel pour la pratique du ski de neige : Autres"
"950621","Type 20","95","06","21","Sailboards; for water sport","Skis nautiques, aquaplanes, planches à voile et autre matériel pour la pratique des sports nautiques : Planches à voile"
"950629","Type 20","95","06","29","Water sport equipment; water-skis, surf-boards and other water-sport equipment, excluding sailboards","Skis nautiques, aquaplanes, planches à voile et autre matériel pour la pratique des sports nautiques : Autres"
"950631","Type 20","95","06","31","Golf clubs; complete","Clubs de golf et autre matériel pour le golf : Clubs complets"
"950632","Type 20","95","06","32","Golf balls","Clubs de golf et autre matériel pour le golf : Balles"
"950639","Type 20","95","06","39","Golf equipment; other than clubs and balls","Clubs de golf et autre matériel pour le golf : Autres"
"950640","Type 20","95","06","40","Table-tennis articles and equipment","Articles et matériel pour le tennis de table"
"950651","Type 20","95","06","51","Lawn-tennis racquets; whether or not strung","Raquettes de tennis, de badminton ou similaires, même non cordées : Raquettes de tennis, même non cordées"
"950659","Type 20","95","06","59","Tennis, badminton and similar racquets; whether or not strung","Raquettes de tennis, de badminton ou similaires, même non cordées : Autres"
"950661","Type 20","95","06","61","Lawn-tennis balls","Ballons et balles, autres que les balles de golf ou de tennis de table : Balles de tennis"
"950662","Type 20","95","06","62","Balls; inflatable","Ballons et balles, autres que les balles de golf ou de tennis de table : Gonflables"
"950669","Type 20","95","06","69","Balls; (other than inflatable or for lawn-tennis, golf or table-tennis)","Ballons et balles, autres que les balles de golf ou de tennis de table : Autres"
"950670","Type 20","95","06","70","Skates; ice and roller, including skating boots with skates attached","Patins à glace et patins à roulettes, y compris les chaussures auxquelles sont fixés des patins"
"950691","Type 20","95","06","91","Athletics and gymnastics equipment","Autres : Articles et matériel pour la culture physique, la gymnastique ou l'athlétisme"
"950699","Type 20","95","06","99","Equipment for outdoor games and recreation n.e.s. in heading no. 9506","Autres : Autres"
"950710","Type 20","95","07","10","Fishing rods","Cannes à pêche"
"950720","Type 20","95","07","20","Fish-hooks; whether or not snelled","Hameçons, même montés sur avançons"
"950730","Type 20","95","07","30","Fishing reels","Moulinets pour la pêche"
"950790","Type 20","95","07","90","Fishing tackle n.e.s., butterfly nets, decoy birds (other than those of heading no. 9208 or 9705) and similar hunting or shooting requisites","Autres"
"950810","Type 20","95","08","10","Travelling circuses and travelling menageries","Cirques ambulants et ménageries ambulantes"
