"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"1702","Type 4","17","02","Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Autres sucres, y compris le lactose, le maltose, le glucose et le fructose (lévulose) chimiquement purs, à l'état solide ; sirops de sucres sans addition d'aromatisants ou de colorants ; succédanés du miel, même mélangés de miel naturel ; sucres et mélasses caramélisés"
"1703","Type 4","17","03","Molasses resulting from the extraction or refining of sugar","Mélasses résultant de l'extraction ou du raffinage du sucre"
"1704","Type 4","17","04","Sugar confectionery (including white chocolate), not containing cocoa","Sucreries sans cacao (y compris le chocolat blanc)"
"1801","Type 4","18","01","Cocoa beans, whole or broken, raw or roasted","Cacao en fèves et brisures de fèves, bruts ou torréfiés"
"1802","Type 4","18","02","Cocoa shells, husks, skins and other cocoa waste","Coques, pellicules (pelures) et autres déchets de cacao"
"1803","Type 4","18","03","Cocoa paste, whether or not defatted","Pâte de cacao, même dégraissée"
"1804","Type 4","18","04","Cocoa butter, fat and oil","Beurre, graisse et huile de cacao"
"1805","Type 4","18","05","Cocoa powder, not containing added sugar or other sweetening matter","Poudre de cacao, sans addition de sucre ou d'autres édulcorants"
"1806","Type 4","18","06","Chocolate and other food preparations containing cocoa","Chocolat et autres préparations alimentaires contenant du cacao"
"1901","Type 4","19","01","Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04, not containing cocoa or containing less than 5 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included.","Extraits de malt ; préparations alimentaires de farines, gruaux, semoules, amidons, fécules ou extraits de malt, ne contenant pas de cacao ou contenant moins de 40 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs ; préparations alimentaires de produits des n°0401 à 0404, ne contenant pas de cacao ou contenant moins de 5 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs"
"1902","Type 4","19","02","Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.","Pâtes alimentaires, même cuites ou farcies (de viande ou d'autres substances) ou bien autrement préparées, telles que spaghetti, macaroni, nouilles, lasagnes, gnocchi, ravioli, cannelloni ; couscous, même préparé"
"1903","Type 4","19","03","Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms","Tapioca et ses succédanés préparés à partir de fécules, sous forme de flocons, grumeaux, grains perlés, criblures ou formes similaires"
"1904","Type 4","19","04","Prepared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), pre-cooked, or otherwise prepared, not elsewhere specified or included.","Produits à base de céréales obtenus par soufflage ou grillage (« corn flakes », par exemple) ; céréales (autres que le maïs) en grains ou sous forme de flocons ou d'autres grains travaillés (à l'exception de la farine, du gruau et de la semoule), précuites ou autrement préparées, non dénommées ni comprises ailleurs"
"1905","Type 4","19","05","Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","Produits de la boulangerie, de la pâtisserie ou de la biscuiterie, même additionnés de cacao ; hosties, cachets vides des types utilisés pour médicaments, pains à cacheter, pâtes séchées de farine, d'amidon ou de fécule en feuilles et produits similaires"
"2001","Type 4","20","01","Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid.","Légumes, fruits et autres parties comestibles de plantes, préparés ou conservés au vinaigre ou à l'acide acétique"
"2002","Type 4","20","02","Tomatoes prepared or preserved otherwise than by vinegar or acetic acid.","Tomates préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique"
"2003","Type 4","20","03","Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid.","Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique"
"2004","Type 4","20","04","Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, congelés, autres que les produits du n°2006"
"2005","Type 4","20","05","Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés, autres que les produits du n°2006"
"2006","Type 4","20","06","Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised)","Légumes, fruits, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)"
"2007","Type 4","20","07","Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.","Confitures, gelées, marmelades, purées et pâtes de fruits, obtenues par cuisson, avec ou sans addition de sucre ou d'autres édulcorants"
"2008","Type 4","20","08","Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included.","Fruits et autres parties comestibles de plantes, autrement préparés ou conservés, avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool, non dénommés ni compris ailleurs"
"2009","Type 4","20","09","Fruit or nut juices (including grape must and coconut water) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter.","Jus de fruits (y compris les moûts de raisin et l'eau de noix de coco) ou de légumes, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants"
"2101","Type 4","21","01","Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof.","Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté ; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés"
"2102","Type 4","21","02","Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading 30.02); prepared baking powders.","Levures (vivantes ou mortes) ; autres micro-organismes monocellulaires morts (à l'exclusion des vaccins du n°3002) ; poudres à lever préparées"
"2103","Type 4","21","03","Sauces and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal and prepared mustard.","Préparations pour sauces et sauces préparées ; condiments et assaisonnements, composés ; farine de moutarde et moutarde préparée"
"2104","Type 4","21","04","Soups and broths and preparations therefor; homogenised composite food preparations.","Préparations pour soupes, potages ou bouillons ; soupes, potages ou bouillons préparés ; préparations alimentaires composites homogénéisées"
"2105","Type 4","21","05","Ice cream and other edible ice, whether or not containing cocoa","Glaces de consommation, même contenant du cacao"
"2106","Type 4","21","06","Food preparations not elsewhere specified or included.","Préparations alimentaires non dénommées ni comprises ailleurs"
"2201","Type 4","22","01","Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow.","Eaux, y compris les eaux minérales naturelles ou artificielles et les eaux gazéifiées, non additionnées de sucre ou d'autres édulcorants ni aromatisées ; glace et neige"
"2202","Type 4","22","02","Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured, and other non-alcoholic beverages, not including fruit, nut or vegetable juices of heading 20.09.","Eaux, y compris les eaux minérales et les eaux gazéifiées, additionnées de sucre ou d'autres édulcorants ou aromatisées, et autres boissons non alcooliques, à l'exclusion des jus de fruits ou de légumes du n°2009"
"2203","Type 4","22","03","Beer made from malt","Bières de malt"
"2204","Type 4","22","04","Wine of fresh grapes, including fortified wines; grape must other than that of heading 2009","Vins de raisins frais, y compris les vins enrichis en alcool ; moûts de raisin autres que ceux du n°2009"
"2205","Type 4","22","05","Vermouth and other wine of fresh grapes flavoured with plants or aromatic substances.","Vermouths et autres vins de raisins frais préparés à l'aide de plantes ou de substances aromatiques"
"2206","Type 4","22","06","Other fermented beverages (for example, cider, perry, mead, saké); mixtures of fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, not elsewhere specified or included.","Autres boissons fermentées (cidre, poiré, hydromel, saké, par exemple) ; mélanges de boissons fermentées et mélanges de boissons fermentées et de boissons non alcooliques, non dénommés ni compris ailleurs"
"2207","Type 4","22","07","Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol. or higher; ethyl alcohol and other spirits, denatured, of any strength.","Alcool éthylique non dénaturé d'un titre alcoométrique volumique de 80 % vol ou plus ; alcool éthylique et eaux-de-vie dénaturés de tous titres"
"2208","Type 4","22","08","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 % vol.; spirits, liqueurs and other spirituous beverages.","Alcool éthylique non dénaturé d'un titre alcoométrique volumique de moins de 80 % vol ; eaux-de-vie, liqueurs et autres boissons spiritueuses"
