"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"870322","Type 17","87","03","22","Other vehicles, with only spark-ignition internal combustion piston engine : Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","Autres véhicules, uniquement à moteur à piston à allumage par étincelles : D'une cylindrée excédant 1.000 cm³ mais n'excédant pas 1.500 cm³"
"870323","Type 17","87","03","23","Other vehicles, with only spark-ignition internal combustion piston engine : Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Autres véhicules, uniquement à moteur à piston à allumage par étincelles : D'une cylindrée excédant 1.500 cm³ mais n'excédant pas 3.000 cm³"
"870324","Type 17","87","03","24","Other vehicles, with only spark-ignition internal combustion piston engine : Of a cylinder capacity exceeding 3,000 cc","Autres véhicules, uniquement à moteur à piston à allumage par étincelles : D'une cylindrée excédant 3.000 cm³"
"870331","Type 17","87","03","31","Other vehicles, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : Of a cylinder capacity not exceeding 1,500 cc","Autres véhicules, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'une cylindrée n'excédant pas 1.500 cm³"
"870332","Type 17","87","03","32","Other vehicles, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","Autres véhicules, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'une cylindrée excédant 1.500 cm³ mais n'excédant pas 2.500 cm³"
"870333","Type 17","87","03","33","Other vehicles, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : Of a cylinder capacity exceeding 2,500 cc","Autres véhicules, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'une cylindrée excédant 2.500 cm³"
"870340","Type 17","87","03","40","Other vehicles, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","Autres véhicules, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par étincelles et d'un moteur électrique, autres que ceux pouvant être chargés en se branchant à une source externe d'alimentation électrique"
"870350","Type 17","87","03","50","Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","Autres véhicules, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par compression (diesel ou semi-diesel) et d'un moteur électrique, autres que ceux pouvant être chargés en se branchant à une source externe d'alimentation électrique"
"870360","Type 17","87","03","60","Other vehicles, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","Autres véhicules, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par étincelles et d'un moteur électrique, pouvant être chargés en se branchant à une source externe d'alimentation électrique"
"870370","Type 17","87","03","70","Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","Autres véhicules, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par compression (diesel ou semi-diesel) et d'un moteur électrique, pouvant être chargés en se branchant à une source externe d'alimentation électrique"
"870380","Type 17","87","03","80","Other vehicles, with only electric motor for propulsion","Autres véhicules, équipés uniquement d'un moteur électrique pour la propulsion"
"870390","Type 17","87","03","90","Other","Autres"
"870410","Type 17","87","04","10","Dumpers designed for off-highway use","Tombereaux automoteurs conçus pour être utilisés en dehors du réseau routier"
"870421","Type 17","87","04","21","Other, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : g.v.w. not exceeding 5 tonnes","Autres, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'un poids en charge maximal n'excédant pas 5 tonnes"
"870422","Type 17","87","04","22","Other, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes","Autres, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'un poids en charge maximal excédant 5 tonnes mais n'excédant pas 20 tonnes"
"870423","Type 17","87","04","23","Other, with only compression-ignition internal combustion piston engine (diesel or semi-diesel) : g.v.w. exceeding 20 tonnes","Autres, uniquement à moteur à piston à allumage par compression (diesel ou semi-diesel) : D'un poids en charge maximal excédant 20 tonnes"
"870431","Type 17","87","04","31","Other, with only spark-ignition internal combustion piston engine : g.v.w. not exceeding 5 tonnes","Autres, uniquement à moteur à piston à allumage par étincelles : D'un poids en charge maximal n'excédant pas 5 tonnes"
"870432","Type 17","87","04","32","Other, with only spark-ignition internal combustion piston engine : g.v.w. exceeding 5 tonnes","Autres, uniquement à moteur à piston à allumage par étincelles : D'un poids en charge maximal excédant 5 tonnes"
"870441","Type 17","87","04","41","Other, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion : g.v.w. not exceeding 5 tonnes","Autres, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par compression (diesel ou semi-diesel) et d'un moteur électrique : D'un poids en charge maximal n'excédant pas 5 tonnes"
"870442","Type 17","87","04","42","Other, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion : g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes","Autres, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par compression (diesel ou semi-diesel) et d'un moteur électrique : D'un poids en charge maximal excédant 5 tonnes mais n'excédant pas 20 tonnes"
"870443","Type 17","87","04","43","Other, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion : g.v.w. exceeding 20 tonnes","Autres, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par compression (diesel ou semi-diesel) et d'un moteur électrique : D'un poids en charge maximal excédant 20 tonnes"
"870451","Type 17","87","04","51","Other, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion : g.v.w. not exceeding 5 tonnes","Autres, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par étincelles et d'un moteur électrique : D'un poids en charge maximal n'excédant pas 5 tonnes"
"870452","Type 17","87","04","52","Other, with both spark-ignition internal combustion piston engine and electric motor as motors for propulsion : g.v.w. exceeding 5 tonnes","Autres, équipés à la fois, pour la propulsion, d'un moteur à piston à allumage par étincelles et d'un moteur électrique : D'un poids en charge maximal excédant 5 tonnes"
"870460","Type 17","87","04","60","Other with only electric motor for propulsion","Autres, uniquement à moteur électrique pour la propulsion"
"870490","Type 17","87","04","90","Other","Autres"
"870510","Type 17","87","05","10","Crane lorries","Camions-grues"
"870520","Type 17","87","05","20","Mobile drilling derricks","Derricks automobiles pour le sondage ou le forage"
"870530","Type 17","87","05","30","Fire fighting vehicles","Voitures de lutte contre l'incendie"
"870540","Type 17","87","05","40","Concrete-mixer lorries","Camions-bétonnières"
"870590","Type 17","87","05","90","Other","Autres"
"870600","Type 17","87","06","00","Chassis fitted with engines, for the motor vehicles of headings 8701 to 8705","Châssis des véhicules automobiles des n°8701 à 8705, équipés de leur moteur"
"870710","Type 17","87","07","10","For the vehicles of heading 8703","Des véhicules du n°8703"
"870790","Type 17","87","07","90","Other","Autres"
"870810","Type 17","87","08","10","Bumpers and parts thereof","Pare-chocs et leurs parties"
"870821","Type 17","87","08","21","Other parts and accessories of bodies (including cabs) : Safety seat belts","Autres parties et accessoires de carrosseries (y compris les cabines) : Ceintures de sécurité"
"870822","Type 17","87","08","22","Other parts and accessories of bodies (including cabs) : Front windscreens (windshields), rear windows and other windows specified in Subheading Note 1 to this Chapter","Autres parties et accessoires de carrosseries (y compris les cabines) : Pare-brises, vitres arrières et autres glaces visés à la Note 1 de sous-positions du présent Chapitre"
"870829","Type 17","87","08","29","Other parts and accessories of bodies (including cabs) : Other","Autres parties et accessoires de carrosseries (y compris les cabines) : Autres"
"870830","Type 17","87","08","30","Brakes and servo-brakes; parts thereof","Freins et servo-freins, et leurs parties"
"870840","Type 17","87","08","40","Gear boxes and parts thereof","Boîtes de vitesses et leurs parties"
"870850","Type 17","87","08","50","Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","Ponts avec différentiel, même pourvus d'autres organes de transmission, et essieux porteurs ; leurs parties"
"870870","Type 17","87","08","70","Road wheels and parts and accessories thereof","Roues, leurs parties et accessoires"
"870880","Type 17","87","08","80","Suspension systems and parts thereof (including shock-absorbers)","Systèmes de suspension et leurs parties (y compris les amortisseurs de suspension)"
"870891","Type 17","87","08","91","Other parts and accessories : Radiators and parts thereof","Autres parties et accessoires : Radiateurs et leurs parties"
"870892","Type 17","87","08","92","Other parts and accessories : Silencers (mufflers) and exhaust pipes; parts thereof","Autres parties et accessoires : Silencieux et tuyaux d'échappement ; leurs parties"
"870893","Type 17","87","08","93","Other parts and accessories : Clutches and parts thereof","Autres parties et accessoires : Embrayages et leurs parties"
"870894","Type 17","87","08","94","Other parts and accessories : Steering wheels, steering columns and steering boxes; parts thereof","Autres parties et accessoires : Volants, colonnes et boîtiers de direction ; leurs parties"
"870895","Type 17","87","08","95","Other parts and accessories : Safety airbags with inflater system; parts thereof","Autres parties et accessoires : Coussins gonflables de sécurité avec système de gonflage (airbags) ; leurs parties"
"870899","Type 17","87","08","99","Other parts and accessories : Other","Autres parties et accessoires : Autres"
"870911","Type 17","87","09","11","Vehicles : Electrical","Chariots : Electriques"
"870919","Type 17","87","09","19","Vehicles : Other","Chariots : Autres"
"870990","Type 17","87","09","90","Parts","Parties"
"871000","Type 17","87","10","00","Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","Chars et automobiles blindées de combat, armés ou non ; leurs parties"
"871110","Type 17","87","11","10","With internal combustion piston engine of a cylinder capacity not exceeding 50 cc","A moteur à piston, d'une cylindrée n'excédant pas 50 cm³"
"871120","Type 17","87","11","20","With internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc","A moteur à piston, d'une cylindrée excédant 50 cm³ mais n'excédant pas 250 cm³"
"871130","Type 17","87","11","30","With internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc","A moteur à piston, d'une cylindrée excédant 250 cm³ mais n'excédant pas 500 cm³"
"871140","Type 17","87","11","40","With internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc","A moteur à piston, d'une cylindrée excédant 500 cm³ mais n'excédant pas 800 cm³"
"871150","Type 17","87","11","50","With internal combustion piston engine of a cylinder capacity exceeding 800 cc","A moteur à piston, d'une cylindrée excédant 800 cm³"
"871160","Type 17","87","11","60","With electric motor for propulsion","A moteur électrique pour la propulsion"
"871190","Type 17","87","11","90","Other","Autres"
"871200","Type 17","87","12","00","Bicycles and other cycles (including delivery tricycles), not motorised","Bicyclettes et autres cycles (y compris les triporteurs), sans moteur"
"871310","Type 17","87","13","10","Not mechanically propelled","Sans mécanisme de propulsion"
"871390","Type 17","87","13","90","Other","Autres"
"871410","Type 17","87","14","10","Of motorcycles (including mopeds)","De motocycles (y compris les cyclomoteurs)"
"871420","Type 17","87","14","20","Of carriages for disabled persons","De fauteuils roulants ou d'autres véhicules pour invalides"
"871491","Type 17","87","14","91","Other : Frames and forks, and parts thereof","Autres : Cadres et fourches, et leurs parties"
"871492","Type 17","87","14","92","Other : Wheel rims and spokes","Autres : Jantes et rayons"
"871493","Type 17","87","14","93","Other : Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","Autres : Moyeux (autres que les moyeux à freins) et pignons de roues libres"
"871494","Type 17","87","14","94","Other : Brakes, including coaster braking hubs and hub brakes, and parts thereof","Autres : Freins, y compris les moyeux à freins, et leurs parties"
"871495","Type 17","87","14","95","Other : Saddles","Autres : Selles"
"871496","Type 17","87","14","96","Other : Pedals and crank-gear, and parts thereof","Autres : Pédales et pédaliers, et leurs parties"
"871499","Type 17","87","14","99","Other : Other","Autres : Autres"
"871500","Type 17","87","15","00","Baby carriages and parts thereof","Landaus, poussettes et voitures similaires pour le transport des enfants, et leurs parties"
"871610","Type 17","87","16","10","Trailers and semi-trailers of the caravan type, for housing or camping","Remorques et semi-remorques pour l'habitation ou le camping, du type caravane"
"871620","Type 17","87","16","20","Self-loading or self-unloading trailers and semi-trailers for agricultural purposes","Remorques et semi-remorques autochargeuses ou autodéchargeuses, pour usages agricoles"
"871631","Type 17","87","16","31","Other trailers and semi-trailers for the transport of goods : Tanker trailers and tanker semi-trailers","Autres remorques et semi-remorques pour le transport de marchandises : Citernes"
"871639","Type 17","87","16","39","Other trailers and semi-trailers for the transport of goods : Other","Autres remorques et semi-remorques pour le transport de marchandises : Autres"
"871640","Type 17","87","16","40","Other trailers and semi-trailers","Autres remorques et semi-remorques"
"871680","Type 17","87","16","80","Other vehicles","Autres véhicules"
"871690","Type 17","87","16","90","Parts","Parties"
"880100","Type 17","88","01","00","Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft","Ballons et dirigeables ; planeurs, ailes volantes et autres véhicules aériens, non conçus pour la propulsion à moteur"
"880211","Type 17","88","02","11","Helicopters : Of an unladen weight not exceeding 2,000 kg","Hélicoptères : D'un poids à vide n'excédant pas 2.000 kg"
"880212","Type 17","88","02","12","Helicopters : Of an unladen weight exceeding 2,000 kg","Hélicoptères : D'un poids à vide excédant 2.000 kg"
"880220","Type 17","88","02","20","Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","Avions et autres véhicules aériens, d'un poids à vide n'excédant pas 2.000 kg"
"880230","Type 17","88","02","30","Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","Avions et autres véhicules aériens, d'un poids à vide excédant 2.000 kg mais n'excédant pas 15.000 kg"
"880240","Type 17","88","02","40","Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","Avions et autres véhicules aériens, d'un poids à vide excédant 15.000 kg"
"880260","Type 17","88","02","60","Spacecraft (including satellites) and suborbital and spacecraft launch vehicles","Véhicules spatiaux (y compris les satellites) et leurs véhicules lanceurs et véhicules sous-orbitaux"
"880400","Type 17","88","04","00","Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto","Parachutes (y compris les parachutes dirigeables et les parapentes) et rotochutes ; leurs parties et accessoires"
"880510","Type 17","88","05","10","Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof","Appareils et dispositifs pour le lancement de véhicules aériens et leurs parties ; appareils et dispositifs pour l'appontage de véhicules aériens et appareils et dispositifs similaires, et leurs parties"
"880521","Type 17","88","05","21","Ground flying trainers and parts thereof : Air combat simulators and parts thereof","Appareils au sol d'entraînement au vol et leurs parties : Simulateurs de combat aérien et leurs parties"
"880529","Type 17","88","05","29","Ground flying trainers and parts thereof : Other","Appareils au sol d'entraînement au vol et leurs parties : Autres"
"880610","Type 17","88","06","10","Designed for the carriage of passengers","Conçus pour le transport de passagers"
"880621","Type 17","88","06","21","Other, for remote-controlled flight only : With maximum take-off weight not more than 250 g","Autres, conçus uniquement pour être téléguidés : D'un poids maximal au décollage n'excédant pas 250 g"
"880622","Type 17","88","06","22","Other, for remote-controlled flight only : With maximum take-off weight more than 250 g but not more than 7 kg","Autres, conçus uniquement pour être téléguidés : D'un poids maximal au décollage excédant 250 g mais n'excédant pas 7 kg"
"880623","Type 17","88","06","23","Other, for remote-controlled flight only : With maximum take-off weight more than 7 kg but not more than 25 kg","Autres, conçus uniquement pour être téléguidés : D'un poids maximal au décollage excédant 7 kg mais n'excédant pas 25 kg"
"880624","Type 17","88","06","24","Other, for remote-controlled flight only : With maximum take-off weight more than 25 kg but not more than 150 kg","Autres, conçus uniquement pour être téléguidés : D'un poids maximal au décollage excédant 25 kg mais n'excédant pas 150 kg"
"880629","Type 17","88","06","29","Other, for remote-controlled flight only : Other","Autres, conçus uniquement pour être téléguidés : Autres"
"880691","Type 17","88","06","91","Other : With maximum take-off weight not more than 250 g","Autres : D'un poids maximal au décollage n'excédant pas 250 g"
"880692","Type 17","88","06","92","Other : With maximum take-off weight more than 250 g but not more than 7 kg","Autres : D'un poids maximal au décollage excédant 250 g mais n'excédant pas 7 kg"
"880693","Type 17","88","06","93","Other : With maximum take-off weight more than 7 kg but not more than 25 kg","Autres : D'un poids maximal au décollage excédant 7 kg mais n'excédant pas 25 kg"
"880694","Type 17","88","06","94","Other : With maximum take-off weight more than 25 kg but not more than 150 kg","Autres : D'un poids maximal au décollage excédant 25 kg mais n'excédant pas 150 kg"
"880699","Type 17","88","06","99","Other : Other","Autres : Autres"
"880710","Type 17","88","07","10","Propellers and rotors and parts thereof","Hélices et rotors, et leurs parties :"
"880720","Type 17","88","07","20","Under-carriages and parts thereof","Trains d'atterrissage et leurs parties"
"880730","Type 17","88","07","30","Other parts of aeroplanes, helicopters or unmanned aircraft","Autres parties d'avions, d'hélicoptères ou de véhicules aériens sans pilote"
"880790","Type 17","88","07","90","Other","Autres"
"890110","Type 17","89","01","10","Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds","Paquebots, bateaux de croisières et bateaux similaires principalement conçus pour le transport de personnes ; transbordeurs"
"890120","Type 17","89","01","20","Tankers","Bateaux-citernes"
"890130","Type 17","89","01","30","Refrigerated vessels, other than those of subheading 890120","Bateaux frigorifiques autres que ceux du n°890120"
"890190","Type 17","89","01","90","Other vessels for the transport of goods and other vessels for the transport of both persons and goods","Autres bateaux pour le transport de marchandises et autres bateaux conçus à la fois pour le transport de personnes et de marchandises"
"890200","Type 17","89","02","00","Fishing vessels; factory ships and other vessels for processing or preserving fishery products","Bateaux de pêche ; navires-usines et autres bateaux pour le traitement ou la mise en conserve des produits de la pêche"
"890311","Type 17","89","03","11","Inflatable (including rigid hull inflatable) boats : Fitted or designed to be fitted with a motor, unladen (net) weight (excluding the motor) not exceeding 100 kg","Bateaux gonflables, même à coque rigide : Comportant un moteur ou conçus pour comporter un moteur, d'un poids à vide sans moteur n'excédant pas 100 kg"
"890312","Type 17","89","03","12","Inflatable (including rigid hull inflatable) boats : Not designed for use with a motor and unladen (net) weight not exceeding 100 kg","Bateaux gonflables, même à coque rigide : Non conçus pour être utilisés avec un moteur et d'un poids à vide n'excédant pas 100 kg"
"890319","Type 17","89","03","19","Inflatable (including rigid hull inflatable) boats : Other","Bateaux gonflables, même à coque rigide : Autres"
"890321","Type 17","89","03","21","Sailboats, other than inflatable, with or without auxiliary motor : Of a length not exceeding 7.5 m","Bateaux à voile, autres que gonflables, même avec moteur auxiliaire : D'une longueur n'excédant pas 7,5 m"
"890322","Type 17","89","03","22","Sailboats, other than inflatable, with or without auxiliary motor : Of a length exceeding 7.5 m but not exceeding 24 m","Bateaux à voile, autres que gonflables, même avec moteur auxiliaire : D'une longueur excédant 7,5 m mais n'excédant pas 24 m"
"890323","Type 17","89","03","23","Sailboats, other than inflatable, with or without auxiliary motor : Of a length exceeding 24 m","Bateaux à voile, autres que gonflables, même avec moteur auxiliaire : D'une longueur excédant 24 m"
"890331","Type 17","89","03","31","Motorboats, other than inflatable, not including outboard motorboats : Of a length not exceeding 7.5 m","Bateaux à moteur, autres que gonflables, ne comportant pas de moteur hors-bord : D'une longueur n'excédant pas 7,5 m"
"890332","Type 17","89","03","32","Motorboats, other than inflatable, not including outboard motorboats : Of a length exceeding 7.5 m but not exceeding 24 m","Bateaux à moteur, autres que gonflables, ne comportant pas de moteur hors-bord : D'une longueur excédant 7,5 m mais n'excédant pas 24 m"
"890333","Type 17","89","03","33","Motorboats, other than inflatable, not including outboard motorboats : Of a length exceeding 24 m","Bateaux à moteur, autres que gonflables, ne comportant pas de moteur hors-bord : D'une longueur excédant 24 m"
"890393","Type 17","89","03","93","Other : Of a length not exceeding 7.5 m","Autres : D'une longueur n'excédant pas 7,5 m"
"890399","Type 17","89","03","99","Other : Other","Autres : Autres"
"890400","Type 17","89","04","00","Tugs and pusher craft","Remorqueurs et bateaux-pousseurs"
"890510","Type 17","89","05","10","Dredgers","Bateaux-dragueurs"
"890520","Type 17","89","05","20","Floating or submersible drilling or production platforms","Plates-formes de forage ou d'exploitation, flottantes ou submersibles"
"890590","Type 17","89","05","90","Other","Autres"
"890610","Type 17","89","06","10","Warships","Navires de guerre"
"890690","Type 17","89","06","90","Other","Autres"
"890710","Type 17","89","07","10","Inflatable rafts","Radeaux gonflables"
"890790","Type 17","89","07","90","Other","Autres"
"890800","Type 17","89","08","00","Vessels and other floating structures for breaking up","Bateaux et autres engins flottants à dépecer"
"900110","Type 18","90","01","10","Optical fibres, optical fibre bundles and cables","Fibres optiques, faisceaux et câbles de fibres optiques"
"900120","Type 18","90","01","20","Sheets and plates of polarising material","Matières polarisantes en feuilles ou en plaques"
"900130","Type 18","90","01","30","Contact lenses","Verres de contact"
"900140","Type 18","90","01","40","Spectacle lenses of glass","Verres de lunetterie en verre"
"900150","Type 18","90","01","50","Spectacle lenses of other materials","Verres de lunetterie en autres matières"
"900190","Type 18","90","01","90","Other","Autres"
"900211","Type 18","90","02","11","Objective lenses : For cameras, projectors or photographic enlargers or reducers","Objectifs : Pour appareils de prise de vues, pour projecteurs ou pour appareils photographiques ou cinématographiques d'agrandissement ou de réduction"
"900219","Type 18","90","02","19","Objective lenses : Other","Objectifs : Autres"
"900220","Type 18","90","02","20","Filters","Filtres"
"900290","Type 18","90","02","90","Other","Autres"
"900311","Type 18","90","03","11","Frames and mountings : Of plastics","Montures : En matières plastiques"
"900319","Type 18","90","03","19","Frames and mountings : Of other materials","Montures : En autres matières"
"900390","Type 18","90","03","90","Parts","Parties"
"900410","Type 18","90","04","10","Sunglasses","Lunettes solaires"
"900490","Type 18","90","04","90","Other","Autres"
"900510","Type 18","90","05","10","Binoculars","Jumelles"
"900580","Type 18","90","05","80","Other instruments","Autres instruments"
"900590","Type 18","90","05","90","Parts and accessories (including mountings)","Parties et accessoires (y compris les bâtis)"
"900630","Type 18","90","06","30","Cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological purposes","Appareils photographiques spécialement conçus pour la photographie sous-marine ou aérienne, pour l'examen médical d'organes internes ou pour les laboratoires de médecine légale ou d'identité judiciaire"
"900640","Type 18","90","06","40","Instant print cameras","Appareils photographiques à développement et tirage instantanés"
"900653","Type 18","90","06","53","Other cameras : For roll film of a width of 35 mm","Autres appareils photographiques : Pour pellicules en rouleaux d'une largeur de 35 mm"
"900659","Type 18","90","06","59","Other cameras : Other","Autres appareils photographiques : Autres"
"900661","Type 18","90","06","61","Photographic flashlight apparatus and flashbulbs : Discharge lamp (\[OpenCurlyDoubleQuote]electronic\[CloseCurlyDoubleQuote]) flashlight apparatus","Appareils et dispositifs, y compris les lampes et tubes, pour la production de la lumière-éclair en photographie : Appareils à tube à décharge pour la production de la lumière-éclair (dits « flashes électroniques »)"
"900669","Type 18","90","06","69","Photographic flashlight apparatus and flashbulbs : Other","Appareils et dispositifs, y compris les lampes et tubes, pour la production de la lumière-éclair en photographie : Autres"
"900691","Type 18","90","06","91","Parts and accessories : For cameras","Parties et accessoires : D'appareils photographiques"
"900699","Type 18","90","06","99","Parts and accessories : Other","Parties et accessoires : Autres"
"900710","Type 18","90","07","10","Cameras","Caméras"
"900720","Type 18","90","07","20","Projectors","Projecteurs"
"900791","Type 18","90","07","91","Parts and accessories : For cameras","Parties et accessoires : De caméras"
"900792","Type 18","90","07","92","Parts and accessories : For projectors","Parties et accessoires : De projecteurs"
"900850","Type 18","90","08","50","Projectors, enlargers and reducers","Projecteurs et appareils d'agrandissement ou de réduction"
"900890","Type 18","90","08","90","Parts and accessories","Parties et accessoires"
"901010","Type 18","90","10","10","Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper","Appareils et matériel pour le développement automatique des pellicules photographiques, des films cinématographiques ou du papier photographique en rouleaux ou pour l'impression automatique des pellicules développées sur des rouleaux de papier photographique"
"901050","Type 18","90","10","50","Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes","Autres appareils et matériel pour laboratoires photographiques ou cinématographiques ; négatoscopes"
"901060","Type 18","90","10","60","Projection screens","Ecrans pour projections"
"901090","Type 18","90","10","90","Parts and accessories","Parties et accessoires"
"901110","Type 18","90","11","10","Stereoscopic microscopes","Microscopes stéréoscopiques"
"901120","Type 18","90","11","20","Other microscopes, for photomicrography, cinephoto-micrography or microprojection","Autres microscopes, pour la photomicrographie, la cinéphoto-micrographie ou la microprojection"
"901180","Type 18","90","11","80","Other microscopes","Autres microscopes"
"901190","Type 18","90","11","90","Parts and accessories","Parties et accessoires"
"901210","Type 18","90","12","10","Microscopes other than optical microscopes; diffraction apparatus","Microscopes autres qu'optiques ; diffractographes"
"901290","Type 18","90","12","90","Parts and accessories","Parties et accessoires"
"901310","Type 18","90","13","10","Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI","Lunettes de visée pour armes ; périscopes ; lunettes pour machines, appareils ou instruments du présent Chapitre ou de la Section XVI"
"901320","Type 18","90","13","20","Lasers, other than laser diodes","Lasers, autres que les diodes laser"
"901380","Type 18","90","13","80","Other devices, appliances and instruments","Autres dispositifs, appareils et instruments"
"901390","Type 18","90","13","90","Parts and accessories","Parties et accessoires"
"901410","Type 18","90","14","10","Direction finding compasses","Boussoles, y compris les compas de navigation"
"901420","Type 18","90","14","20","Instruments and appliances for aeronautical or space navigation (other than compasses)","Instruments et appareils pour la navigation aérienne ou spatiale (autres que les boussoles)"
"901480","Type 18","90","14","80","Other instruments and appliances","Autres instruments et appareils"
"901490","Type 18","90","14","90","Parts and accessories","Parties et accessoires"
"901510","Type 18","90","15","10","Rangefinders","Télémètres"
"901520","Type 18","90","15","20","Theodolites and tachymeters (tacheometers)","Théodolites et tachéomètres"
"901530","Type 18","90","15","30","Levels","Niveaux"
"901540","Type 18","90","15","40","Photogrammetrical surveying instruments and appliances","Instruments et appareils de photogrammétrie"
"901580","Type 18","90","15","80","Other instruments and appliances","Autres instruments et appareils"
"901590","Type 18","90","15","90","Parts and accessories","Parties et accessoires"
"901600","Type 18","90","16","00","Balances of a sensitivity of 5 cg or better, with or without weights","Balances sensibles à un poids de 5 cg ou moins, avec ou sans poids"
"901710","Type 18","90","17","10","Drafting tables and machines, whether or not automatic","Tables et machines à dessiner, même automatiques"
"901720","Type 18","90","17","20","Other drawing, marking-out or mathematical calculating instruments","Autres instruments de dessin, de traçage ou de calcul"
"901730","Type 18","90","17","30","Micrometers, callipers and gauges","Micromètres, pieds à coulisse, calibres et jauges"
"901780","Type 18","90","17","80","Other instruments","Autres instruments"
"901790","Type 18","90","17","90","Parts and accessories","Parties et accessoires"
"901811","Type 18","90","18","11","Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) : Electro-cardiographs","Appareils d'électrodiagnostic (y compris les appareils d'exploration fonctionnelle ou de surveillance de paramètres physiologiques) : Electrocardiographes"
"901812","Type 18","90","18","12","Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) : Ultrasonic scanning apparatus","Appareils d'électrodiagnostic (y compris les appareils d'exploration fonctionnelle ou de surveillance de paramètres physiologiques) : Appareils de diagnostic par balayage ultrasonique (scanners)"
"901813","Type 18","90","18","13","Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) : Magnetic resonance imaging apparatus","Appareils d'électrodiagnostic (y compris les appareils d'exploration fonctionnelle ou de surveillance de paramètres physiologiques) : Appareils de diagnostic par visualisation à résonance magnétique"
"901814","Type 18","90","18","14","Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) : Scintigraphic apparatus","Appareils d'électrodiagnostic (y compris les appareils d'exploration fonctionnelle ou de surveillance de paramètres physiologiques) : Appareils de scintigraphie"
