"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"1702","Type 4","17","02","Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Autres sucres, y compris le lactose, le maltose, le glucose et le fructose (lévulose) chimiquement purs, à l'état solide ; sirops de sucres sans addition d'aromatisants ou de colorants ; succédanés du miel, même mélangés de miel naturel ; sucres et mélasses caramélisés"
"1703","Type 4","17","03","Molasses; resulting from the extraction or refining of sugar","Mélasses résultant de l'extraction ou du raffinage du sucre"
"1704","Type 4","17","04","Sugar confectionery (including white chocolate), not containing cocoa","Sucreries sans cacao (y compris le chocolat blanc)"
"1801","Type 4","18","01","Cocoa beans; whole or broken, raw or roasted","Cacao en fèves et brisures de fèves, bruts ou torréfiés"
"1802","Type 4","18","02","Cocoa; shells, husks, skins and other cocoa waste","Coques, pellicules (pelures) et autres déchets de cacao"
"1803","Type 4","18","03","Cocoa; paste; whether or not defatted","Pâte de cacao, même dégraissée"
"1804","Type 4","18","04","Cocoa; butter, fat and oil","Beurre, graisse et huile de cacao"
"1805","Type 4","18","05","Cocoa; powder, not containing added sugar or other sweetening matter","Poudre de cacao, sans addition de sucre ou d'autres édulcorants"
"1806","Type 4","18","06","Chocolate and other food preparations containing cocoa","Chocolat et autres préparations alimentaires contenant du cacao"
"1901","Type 4","19","01","Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), weights calculated on a totally defatted basis, n.e.c.","Extraits de malt ; préparations alimentaires de farines, gruaux, semoules, amidons, fécules ou extraits de malt, ne contenant pas de cacao ou contenant moins de 40 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs ; préparations alimentaires de produits des n°0401 à 0404, ne contenant pas de cacao ou contenant moins de 5 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs"
"1902","Type 4","19","02","Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared","Pâtes alimentaires, même cuites ou farcies (de viande ou d'autres substances) ou bien autrement préparées, telles que spaghetti, macaroni, nouilles, lasagnes, gnocchi, ravioli, cannelloni ; couscous, même préparé"
"1903","Type 4","19","03","Tapioca and substitutes therefor prepared from starch; in the form of flakes, grains, pearls, siftings or similar forms","Tapioca et ses succédanés préparés à partir de fécules, sous forme de flocons, grumeaux, grains perlés, criblures ou formes similaires"
"1904","Type 4","19","04","Prepared foods obtained by swelling or roasting cereals or cereal products (e.g. corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (not flour and meal), pre-cooked or otherwise prepared, n.e.c.","Produits à base de céréales obtenus par soufflage ou grillage (« corn flakes », par exemple) ; céréales (autres que le maïs) en grains ou sous forme de flocons ou d'autres grains travaillés (à l'exception de la farine, du gruau et de la semoule), précuites ou autrement préparées, non dénommées ni comprises ailleurs"
"1905","Type 4","19","05","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","Produits de la boulangerie, de la pâtisserie ou de la biscuiterie, même additionnés de cacao ; hosties, cachets vides des types utilisés pour médicaments, pains à cacheter, pâtes séchées de farine, d'amidon ou de fécule en feuilles et produits similaires"
"2001","Type 4","20","01","Vegetables, fruit, nuts and other edible parts of plants; prepared or preserved by vinegar or acetic acid","Légumes, fruits et autres parties comestibles de plantes, préparés ou conservés au vinaigre ou à l'acide acétique"
"2002","Type 4","20","02","Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid","Tomates préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique"
"2003","Type 4","20","03","Mushrooms and truffles, prepared or preserved other than by vinegar or acetic acid","Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique"
"2004","Type 4","20","04","Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading no. 2006","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, congelés, autres que les produits du n°2006"
"2005","Type 4","20","05","Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading no. 2006","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés, autres que les produits du n°2006"
"2006","Type 4","20","06","Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)","Légumes, fruits, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)"
"2007","Type 4","20","07","Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes, being cooked preparations; whether or not containing added sugar or other sweetening matter","Confitures, gelées, marmelades, purées et pâtes de fruits, obtenues par cuisson, avec ou sans addition de sucre ou d'autres édulcorants"
"2008","Type 4","20","08","Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.c., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included","Fruits et autres parties comestibles de plantes, autrement préparés ou conservés, avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool, non dénommés ni compris ailleurs"
"2009","Type 4","20","09","Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter","Jus de fruits (y compris les moûts de raisin) ou de légumes, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants"
"2101","Type 4","21","01","Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and extracts, essences and concentrates thereof","Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté ; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés"
"2102","Type 4","21","02","Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders","Levures (vivantes ou mortes) ; autres micro-organismes monocellulaires morts (à l'exclusion des vaccins du n°3002) ; poudres à lever préparées"
"2103","Type 4","21","03","Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard","Préparations pour sauces et sauces préparées ; condiments et assaisonnements, composés ; farine de moutarde et moutarde préparée"
"2104","Type 4","21","04","Soups and broths and preparations therefor; homogenised composite food preparations","Préparations pour soupes, potages ou bouillons ; soupes, potages ou bouillons préparés ; préparations alimentaires composites homogénéisées"
"2105","Type 4","21","05","Ice cream and other edible ice; whether or not containing cocoa","Glaces de consommation, même contenant du cacao"
"2106","Type 4","21","06","Food preparations not elsewhere specified or included","Préparations alimentaires non dénommées ni comprises ailleurs"
"2201","Type 4","22","01","Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow","Eaux, y compris les eaux minérales naturelles ou artificielles et les eaux gazéifiées, non additionnées de sucre ou d'autres édulcorants ni aromatisées ; glace et neige"
"2202","Type 4","22","02","Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009","Eaux, y compris les eaux minérales et les eaux gazéifiées, additionnées de sucre ou d'autres édulcorants ou aromatisées, et autres boissons non alcooliques, à l'exclusion des jus de fruits ou de légumes du n°2009"
"2203","Type 4","22","03","Beer made from malt","Bières de malt"
"2204","Type 4","22","04","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Vins de raisins frais, y compris les vins enrichis en alcool ; moûts de raisin autres que ceux du n°2009"
"2205","Type 4","22","05","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances","Vermouths et autres vins de raisins frais préparés à l'aide de plantes ou de substances aromatiques"
"2206","Type 4","22","06","Fermented beverages, n.e.c. in chapter 22; (e.g. cider, perry, mead)","Autres boissons fermentées (cidre, poiré, hydromel, par exemple) ; mélanges de boissons fermentées et mélanges de boissons fermentées et de boissons non alcooliques, non dénommés ni compris ailleurs"
"2207","Type 4","22","07","Ethyl alcohol, undenatured; of an alcoholic strength by volume of 80% vol. or higher; ethyl alcohol and other spirits, denatured, of any strength","Alcool éthylique non dénaturé d'un titre alcoométrique volumique de 80 % vol ou plus ; alcool éthylique et eaux-de-vie dénaturés de tous titres"
"2208","Type 4","22","08","Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages","Alcool éthylique non dénaturé d'un titre alcoométrique volumique de moins de 80 % vol ; eaux-de-vie, liqueurs et autres boissons spiritueuses"
"2209","Type 4","22","09","Vinegar and substitutes for vinegar obtained from acetic acid","Vinaigres comestibles et succédanés de vinaigre comestibles obtenus à partir d'acide acétique"
"2301","Type 4","23","01","Flours, meal and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption; greaves","Farines, poudres et agglomérés sous forme de pellets, de viandes, d'abats, de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques, impropres à l'alimentation humaine ; cretons"
